,timestamp,equipment_id,component_type,location,event_type
8280,2020-03-29 04-16-03,EQ_1,Composant_2,Opéra,Warning
8281,2020-02-06 13-44-43,EQ_2,Composant_3,Gare de Lyon,Failure
8282,2020-04-01 15-08-43,EQ_5,Composant_2,Montparnasse,Failure
8283,2020-05-27 20-41-27,EQ_1,Composant_4,Gare de Lyon,Failure
8284,2020-07-06 16-04-27,EQ_2,Composant_5,Saint-Lazare,Warning
8285,2020-10-31 17-40-52,EQ_5,Composant_5,Gare de Lyon,Warning
8286,2020-02-27 08-45-04,EQ_3,Composant_3,Gare de Lyon,Failure
8287,2020-08-30 02-52-50,EQ_5,Composant_2,Montparnasse,Warning
8288,2020-08-01 17-40-42,EQ_4,Composant_1,Gare de Lyon,Maintenance
8289,2020-11-05 17-35-16,EQ_3,Composant_5,Gare de Lyon,Warning
8290,2020-03-18 08-31-32,EQ_3,Composant_1,Montparnasse,Failure
8291,2020-08-08 05-21-30,EQ_4,Composant_5,Gare de Lyon,Warning
8292,2020-07-14 12-43-30,EQ_5,Composant_3,Opéra,Maintenance
8293,2020-04-08 16-45-57,EQ_2,Composant_1,Montparnasse,Warning
8294,2020-10-25 11-06-50,EQ_3,Composant_1,Saint-Lazare,Maintenance
8295,2020-06-30 04-19-11,EQ_2,Composant_4,Saint-Lazare,Failure
8296,2020-09-24 23-02-58,EQ_1,Composant_1,Opéra,Maintenance
8297,2020-01-03 04-46-26,EQ_2,Composant_4,Montparnasse,Maintenance
8298,2020-07-18 10-09-41,EQ_3,Composant_1,Montparnasse,Failure
8299,2020-01-16 15-22-38,EQ_1,Composant_5,Opéra,Failure
8300,2020-01-03 07-39-27,EQ_1,Composant_5,Montparnasse,Maintenance
8301,2020-03-23 09-51-12,EQ_1,Composant_4,Opéra,Maintenance
8302,2020-03-06 21-07-05,EQ_2,Composant_5,Gare de Lyon,Warning
8303,2020-11-24 14-08-18,EQ_5,Composant_2,Montparnasse,Maintenance
8304,2020-02-13 19-23-44,EQ_3,Composant_3,Saint-Lazare,Maintenance
8305,2020-06-12 20-13-19,EQ_4,Composant_2,Saint-Lazare,Warning
8306,2020-07-17 14-46-48,EQ_4,Composant_5,Opéra,Failure
8307,2020-02-08 18-30-57,EQ_2,Composant_1,Gare de Lyon,Maintenance
8308,2020-07-04 02-09-01,EQ_5,Composant_2,Opéra,Maintenance
8309,2020-05-07 22-58-27,EQ_1,Composant_4,Saint-Lazare,Warning
8310,2020-02-07 12-53-11,EQ_2,Composant_3,Gare de Lyon,Failure
8311,2020-05-07 11-43-14,EQ_2,Composant_4,Gare de Lyon,Failure
8312,2020-06-23 09-14-53,EQ_4,Composant_3,Opéra,Warning
8313,2020-02-04 14-27-48,EQ_5,Composant_4,Opéra,Failure
8314,2020-02-04 21-26-06,EQ_1,Composant_4,Montparnasse,Warning
8315,2020-06-26 01-13-53,EQ_1,Composant_4,Opéra,Warning
8316,2020-02-13 01-45-15,EQ_2,Composant_4,Gare de Lyon,Maintenance
8317,2020-04-04 04-25-17,EQ_1,Composant_3,Gare de Lyon,Warning
8318,2020-02-02 18-54-48,EQ_3,Composant_2,Saint-Lazare,Failure
8319,2020-07-09 15-38-29,EQ_4,Composant_1,Opéra,Warning
8320,2020-12-02 23-54-08,EQ_1,Composant_3,Montparnasse,Maintenance
8321,2020-02-11 01-03-58,EQ_1,Composant_3,Opéra,Warning
8322,2020-04-04 13-32-39,EQ_3,Composant_4,Montparnasse,Warning
8323,2020-11-23 10-08-40,EQ_1,Composant_1,Opéra,Maintenance
8324,2020-11-10 01-41-30,EQ_2,Composant_4,Montparnasse,Failure
8325,2020-11-27 14-07-09,EQ_4,Composant_5,Gare de Lyon,Failure
8326,2020-10-05 21-19-38,EQ_4,Composant_4,Saint-Lazare,Maintenance
8327,2020-11-18 20-52-54,EQ_4,Composant_1,Opéra,Warning
8328,2020-06-20 19-45-07,EQ_2,Composant_5,Saint-Lazare,Failure
8329,2020-09-08 04-14-57,EQ_1,Composant_1,Saint-Lazare,Warning
8330,2020-03-13 08-55-26,EQ_4,Composant_3,Saint-Lazare,Maintenance
8331,2020-12-29 20-52-09,EQ_1,Composant_2,Montparnasse,Failure
8332,2020-05-26 15-54-24,EQ_5,Composant_2,Saint-Lazare,Failure
8333,2020-06-09 15-43-29,EQ_1,Composant_1,Montparnasse,Failure
8334,2020-06-29 01-18-03,EQ_3,Composant_3,Saint-Lazare,Warning
8335,2020-09-17 21-34-12,EQ_2,Composant_5,Saint-Lazare,Failure
8336,2020-08-02 19-22-45,EQ_5,Composant_3,Gare de Lyon,Warning
8337,2020-06-28 16-16-29,EQ_2,Composant_4,Montparnasse,Maintenance
8338,2020-11-11 07-53-36,EQ_1,Composant_1,Gare de Lyon,Failure
8339,2020-04-18 07-14-46,EQ_5,Composant_1,Saint-Lazare,Maintenance
8340,2020-03-28 04-27-03,EQ_5,Composant_3,Montparnasse,Failure
8341,2020-07-23 00-45-47,EQ_1,Composant_3,Gare de Lyon,Maintenance
8342,2020-04-26 14-53-29,EQ_3,Composant_4,Opéra,Maintenance
8343,2020-12-02 07-56-53,EQ_1,Composant_3,Opéra,Maintenance
8344,2020-02-14 20-43-40,EQ_2,Composant_5,Montparnasse,Failure
8345,2020-01-27 04-18-19,EQ_2,Composant_4,Opéra,Warning
8346,2020-09-17 22-33-17,EQ_1,Composant_4,Opéra,Warning
8347,2020-10-18 17-31-19,EQ_2,Composant_5,Gare de Lyon,Failure
8348,2020-11-16 08-19-24,EQ_2,Composant_2,Montparnasse,Maintenance
8349,2020-07-02 06-17-34,EQ_4,Composant_5,Saint-Lazare,Maintenance
8350,2020-10-28 11-30-00,EQ_4,Composant_4,Saint-Lazare,Warning
8351,2020-02-25 19-10-09,EQ_5,Composant_2,Gare de Lyon,Failure
8352,2020-09-08 01-15-50,EQ_5,Composant_3,Saint-Lazare,Failure
8353,2020-02-18 03-07-43,EQ_3,Composant_5,Opéra,Maintenance
8354,2020-02-07 21-34-32,EQ_4,Composant_2,Gare de Lyon,Maintenance
8355,2020-10-10 10-00-13,EQ_3,Composant_2,Gare de Lyon,Warning
8356,2020-05-13 16-06-58,EQ_4,Composant_5,Saint-Lazare,Maintenance
8357,2020-03-12 07-48-45,EQ_3,Composant_2,Gare de Lyon,Failure
8358,2020-10-01 20-46-20,EQ_3,Composant_1,Saint-Lazare,Failure
8359,2020-11-08 11-35-56,EQ_2,Composant_2,Montparnasse,Maintenance
8360,2020-04-23 00-48-08,EQ_5,Composant_2,Gare de Lyon,Warning
8361,2020-05-15 05-35-35,EQ_1,Composant_2,Saint-Lazare,Failure
8362,2020-06-19 02-16-03,EQ_3,Composant_2,Montparnasse,Failure
8363,2020-10-27 08-01-23,EQ_2,Composant_2,Gare de Lyon,Warning
8364,2020-01-10 17-18-56,EQ_3,Composant_2,Montparnasse,Maintenance
8365,2020-12-23 03-52-21,EQ_4,Composant_4,Montparnasse,Warning
8366,2020-07-15 14-32-06,EQ_4,Composant_5,Opéra,Maintenance
8367,2020-07-31 16-12-34,EQ_5,Composant_5,Opéra,Warning
8368,2020-01-29 22-31-47,EQ_4,Composant_1,Saint-Lazare,Warning
8369,2020-12-25 16-58-10,EQ_4,Composant_5,Montparnasse,Maintenance
8370,2020-02-11 06-40-23,EQ_3,Composant_4,Opéra,Warning
8371,2020-08-23 09-42-14,EQ_2,Composant_2,Gare de Lyon,Maintenance
8372,2020-01-01 09-59-53,EQ_4,Composant_2,Opéra,Maintenance
8373,2020-04-10 13-50-21,EQ_2,Composant_5,Gare de Lyon,Maintenance
8374,2020-03-27 22-56-47,EQ_4,Composant_3,Gare de Lyon,Maintenance
8375,2020-02-23 19-22-28,EQ_3,Composant_1,Opéra,Warning
8376,2020-11-28 02-45-27,EQ_2,Composant_5,Gare de Lyon,Failure
8377,2020-10-10 16-35-18,EQ_5,Composant_5,Opéra,Failure
8378,2020-02-29 22-58-13,EQ_3,Composant_3,Gare de Lyon,Failure
8379,2020-06-12 21-47-45,EQ_3,Composant_4,Gare de Lyon,Failure
8380,2020-01-14 13-48-48,EQ_5,Composant_4,Gare de Lyon,Warning
8381,2020-05-27 11-42-17,EQ_1,Composant_2,Saint-Lazare,Warning
8382,2020-08-05 10-07-01,EQ_4,Composant_1,Gare de Lyon,Warning
8383,2020-09-11 06-34-18,EQ_5,Composant_5,Opéra,Failure
8384,2020-10-05 07-12-43,EQ_2,Composant_1,Saint-Lazare,Failure
8385,2020-08-06 01-53-39,EQ_3,Composant_5,Saint-Lazare,Maintenance
8386,2020-01-31 02-15-31,EQ_4,Composant_4,Opéra,Maintenance
8387,2020-04-08 04-53-30,EQ_5,Composant_4,Saint-Lazare,Warning
8388,2020-08-28 10-16-40,EQ_1,Composant_2,Saint-Lazare,Warning
8389,2020-09-06 03-20-04,EQ_4,Composant_5,Saint-Lazare,Failure
8390,2020-01-15 10-10-38,EQ_2,Composant_5,Opéra,Warning
8391,2020-08-19 08-07-21,EQ_3,Composant_4,Montparnasse,Failure
8392,2020-10-13 23-25-16,EQ_5,Composant_3,Saint-Lazare,Maintenance
8393,2020-06-12 10-49-45,EQ_4,Composant_2,Montparnasse,Warning
8394,2020-02-16 18-16-50,EQ_4,Composant_5,Montparnasse,Warning
8395,2020-08-21 16-09-41,EQ_5,Composant_3,Montparnasse,Warning
8396,2020-11-07 21-03-18,EQ_3,Composant_3,Opéra,Maintenance
8397,2020-04-30 06-53-28,EQ_1,Composant_3,Saint-Lazare,Failure
8398,2020-12-16 21-08-22,EQ_1,Composant_5,Gare de Lyon,Maintenance
8399,2020-06-19 12-42-02,EQ_4,Composant_4,Montparnasse,Maintenance
8400,2020-09-09 01-00-22,EQ_4,Composant_2,Saint-Lazare,Failure
8401,2020-07-16 13-59-08,EQ_5,Composant_3,Gare de Lyon,Failure
8402,2020-05-25 20-15-05,EQ_4,Composant_2,Saint-Lazare,Warning
8403,2020-07-07 22-21-40,EQ_3,Composant_5,Gare de Lyon,Maintenance
8404,2020-11-04 01-34-08,EQ_4,Composant_2,Montparnasse,Maintenance
8405,2020-02-08 11-01-09,EQ_4,Composant_2,Opéra,Maintenance
8406,2020-03-05 10-33-13,EQ_2,Composant_4,Gare de Lyon,Warning
8407,2020-06-16 14-20-48,EQ_2,Composant_5,Montparnasse,Maintenance
8408,2020-12-04 07-29-49,EQ_2,Composant_2,Saint-Lazare,Maintenance
8409,2020-09-30 18-02-09,EQ_2,Composant_1,Montparnasse,Maintenance
8410,2020-07-10 01-50-14,EQ_3,Composant_4,Gare de Lyon,Maintenance
8411,2020-12-15 03-04-13,EQ_5,Composant_2,Opéra,Maintenance
8412,2020-10-15 05-57-27,EQ_2,Composant_4,Opéra,Warning
8413,2020-08-06 09-54-11,EQ_3,Composant_1,Gare de Lyon,Failure
8414,2020-02-27 15-51-57,EQ_5,Composant_3,Montparnasse,Maintenance
8415,2020-12-13 02-18-38,EQ_3,Composant_3,Opéra,Failure
8416,2020-11-07 11-38-49,EQ_5,Composant_5,Montparnasse,Maintenance
8417,2020-05-18 19-35-27,EQ_4,Composant_2,Saint-Lazare,Maintenance
8418,2020-11-25 09-54-09,EQ_3,Composant_1,Saint-Lazare,Failure
8419,2020-07-11 23-09-31,EQ_2,Composant_5,Gare de Lyon,Maintenance
8420,2020-11-24 19-00-45,EQ_2,Composant_4,Montparnasse,Failure
8421,2020-11-09 00-38-39,EQ_4,Composant_1,Gare de Lyon,Maintenance
8422,2020-08-23 08-39-32,EQ_4,Composant_2,Opéra,Warning
8423,2020-06-10 01-37-37,EQ_2,Composant_4,Saint-Lazare,Failure
8424,2020-08-23 21-58-04,EQ_2,Composant_3,Gare de Lyon,Maintenance
8425,2020-11-04 23-13-15,EQ_2,Composant_1,Saint-Lazare,Failure
8426,2020-11-10 14-03-41,EQ_2,Composant_1,Opéra,Maintenance
8427,2020-03-03 04-43-23,EQ_3,Composant_5,Opéra,Maintenance
8428,2020-11-15 14-41-28,EQ_4,Composant_5,Opéra,Warning
8429,2020-11-04 08-02-21,EQ_3,Composant_3,Saint-Lazare,Warning
8430,2020-09-01 06-45-34,EQ_4,Composant_4,Opéra,Failure
8431,2020-07-27 09-31-54,EQ_3,Composant_4,Opéra,Failure
8432,2020-01-09 18-52-24,EQ_2,Composant_3,Opéra,Warning
8433,2020-01-07 19-58-27,EQ_5,Composant_3,Gare de Lyon,Failure
8434,2020-08-07 09-41-38,EQ_5,Composant_5,Opéra,Failure
8435,2020-08-24 22-43-13,EQ_2,Composant_4,Opéra,Warning
8436,2020-03-07 14-39-03,EQ_4,Composant_3,Gare de Lyon,Warning
8437,2020-02-10 14-25-03,EQ_3,Composant_4,Opéra,Warning
8438,2020-06-29 17-07-41,EQ_3,Composant_3,Montparnasse,Warning
8439,2020-05-03 00-46-32,EQ_1,Composant_3,Opéra,Maintenance
8440,2020-10-12 23-12-28,EQ_4,Composant_2,Opéra,Maintenance
8441,2020-06-02 11-52-36,EQ_3,Composant_5,Opéra,Warning
8442,2020-08-14 07-08-58,EQ_5,Composant_1,Montparnasse,Maintenance
8443,2020-12-26 13-27-20,EQ_3,Composant_2,Opéra,Maintenance
8444,2020-11-07 06-27-30,EQ_2,Composant_4,Saint-Lazare,Maintenance
8445,2020-09-02 20-28-48,EQ_4,Composant_4,Montparnasse,Maintenance
8446,2020-12-30 02-43-34,EQ_2,Composant_2,Opéra,Warning
8447,2020-06-26 18-27-36,EQ_1,Composant_1,Opéra,Failure
8448,2020-07-31 00-32-07,EQ_2,Composant_3,Saint-Lazare,Maintenance
8449,2020-04-19 19-07-44,EQ_4,Composant_4,Opéra,Failure
8450,2020-05-13 15-26-33,EQ_2,Composant_3,Saint-Lazare,Warning
8451,2020-07-10 12-32-14,EQ_5,Composant_4,Opéra,Failure
8452,2020-10-16 05-19-25,EQ_3,Composant_2,Opéra,Maintenance
8453,2020-02-19 02-56-01,EQ_4,Composant_4,Saint-Lazare,Maintenance
8454,2020-06-11 20-04-16,EQ_3,Composant_5,Opéra,Maintenance
8455,2020-04-02 19-05-59,EQ_2,Composant_5,Opéra,Warning
8456,2020-08-29 05-53-21,EQ_2,Composant_2,Montparnasse,Warning
8457,2020-09-20 01-37-39,EQ_3,Composant_3,Saint-Lazare,Failure
8458,2020-08-12 02-53-44,EQ_3,Composant_5,Gare de Lyon,Failure
8459,2020-08-14 05-38-54,EQ_4,Composant_5,Gare de Lyon,Maintenance
8460,2020-03-26 02-48-53,EQ_2,Composant_1,Gare de Lyon,Maintenance
8461,2020-04-19 03-24-12,EQ_4,Composant_3,Gare de Lyon,Maintenance
8462,2020-04-08 09-09-38,EQ_3,Composant_4,Opéra,Warning
8463,2020-11-05 01-07-52,EQ_4,Composant_3,Gare de Lyon,Maintenance
8464,2020-01-15 07-10-12,EQ_3,Composant_1,Opéra,Failure
8465,2020-01-27 15-50-52,EQ_3,Composant_1,Montparnasse,Warning
8466,2020-03-11 22-20-12,EQ_4,Composant_1,Montparnasse,Maintenance
8467,2020-04-14 03-18-36,EQ_3,Composant_2,Saint-Lazare,Warning
8468,2020-06-09 15-46-36,EQ_3,Composant_2,Montparnasse,Maintenance
8469,2020-02-10 23-09-21,EQ_5,Composant_2,Saint-Lazare,Warning
8470,2020-02-29 00-55-48,EQ_2,Composant_4,Opéra,Maintenance
8471,2020-02-26 18-01-13,EQ_1,Composant_4,Saint-Lazare,Failure
8472,2020-10-24 21-08-22,EQ_3,Composant_2,Opéra,Warning
8473,2020-08-02 17-06-04,EQ_2,Composant_2,Saint-Lazare,Failure
8474,2020-05-10 17-39-51,EQ_3,Composant_3,Montparnasse,Maintenance
8475,2020-04-22 01-01-56,EQ_1,Composant_5,Gare de Lyon,Failure
8476,2020-05-08 08-33-17,EQ_2,Composant_3,Saint-Lazare,Maintenance
8477,2020-06-22 04-02-33,EQ_1,Composant_3,Gare de Lyon,Maintenance
8478,2020-08-04 01-43-42,EQ_4,Composant_5,Saint-Lazare,Warning
8479,2020-12-31 18-29-43,EQ_2,Composant_4,Gare de Lyon,Maintenance
8480,2020-10-29 19-43-51,EQ_5,Composant_5,Opéra,Failure
8481,2020-01-24 08-10-27,EQ_2,Composant_1,Gare de Lyon,Failure
8482,2020-05-08 07-14-39,EQ_2,Composant_1,Opéra,Failure
8483,2020-06-13 01-41-37,EQ_5,Composant_2,Gare de Lyon,Maintenance
8484,2020-10-19 08-57-41,EQ_3,Composant_3,Gare de Lyon,Maintenance
8485,2020-09-04 18-05-36,EQ_5,Composant_2,Opéra,Warning
8486,2020-11-19 00-59-25,EQ_3,Composant_2,Montparnasse,Failure
8487,2020-04-25 00-23-12,EQ_5,Composant_2,Opéra,Maintenance
8488,2020-12-24 20-19-43,EQ_4,Composant_1,Montparnasse,Failure
8489,2020-12-27 00-53-37,EQ_3,Composant_2,Opéra,Warning
8490,2020-04-25 02-00-02,EQ_3,Composant_2,Opéra,Failure
8491,2020-01-26 17-16-48,EQ_2,Composant_2,Gare de Lyon,Failure
8492,2020-11-09 23-40-09,EQ_4,Composant_3,Opéra,Maintenance
8493,2020-10-15 22-04-06,EQ_1,Composant_2,Saint-Lazare,Failure
8494,2020-04-01 07-40-02,EQ_5,Composant_4,Gare de Lyon,Warning
8495,2020-07-19 22-25-13,EQ_3,Composant_5,Montparnasse,Maintenance
8496,2020-02-14 01-56-08,EQ_3,Composant_1,Montparnasse,Failure
8497,2020-03-10 03-54-14,EQ_3,Composant_5,Opéra,Warning
8498,2020-03-17 14-29-46,EQ_4,Composant_4,Opéra,Warning
8499,2020-07-04 20-50-47,EQ_3,Composant_2,Montparnasse,Failure
8500,2020-03-14 08-57-56,EQ_1,Composant_2,Montparnasse,Failure
8501,2020-07-08 14-28-50,EQ_2,Composant_4,Gare de Lyon,Warning
8502,2020-03-24 20-52-26,EQ_1,Composant_5,Gare de Lyon,Warning
8503,2020-09-01 23-07-33,EQ_2,Composant_2,Opéra,Failure
8504,2020-12-31 02-21-15,EQ_1,Composant_4,Montparnasse,Failure
8505,2020-06-15 18-55-22,EQ_5,Composant_5,Opéra,Maintenance
8506,2020-09-23 13-08-05,EQ_3,Composant_1,Gare de Lyon,Maintenance
8507,2020-09-19 22-10-13,EQ_5,Composant_5,Saint-Lazare,Failure
8508,2020-11-13 06-24-41,EQ_3,Composant_4,Montparnasse,Failure
8509,2020-06-22 09-06-20,EQ_4,Composant_2,Saint-Lazare,Failure
8510,2020-02-19 07-32-13,EQ_4,Composant_4,Saint-Lazare,Failure
8511,2020-11-04 04-03-58,EQ_5,Composant_2,Saint-Lazare,Maintenance
8512,2020-05-02 02-10-20,EQ_3,Composant_2,Saint-Lazare,Maintenance
8513,2020-12-17 05-27-49,EQ_4,Composant_5,Montparnasse,Warning
8514,2020-10-31 10-38-31,EQ_4,Composant_2,Opéra,Failure
8515,2020-03-01 11-42-01,EQ_4,Composant_2,Saint-Lazare,Failure
8516,2020-02-09 15-25-41,EQ_2,Composant_5,Opéra,Failure
8517,2020-12-20 18-03-43,EQ_1,Composant_3,Gare de Lyon,Failure
8518,2020-05-04 11-04-29,EQ_4,Composant_3,Saint-Lazare,Failure
8519,2020-09-08 06-51-14,EQ_1,Composant_4,Gare de Lyon,Warning
8520,2020-10-13 07-08-50,EQ_1,Composant_3,Montparnasse,Maintenance
8521,2020-11-14 21-00-36,EQ_2,Composant_4,Montparnasse,Failure
8522,2020-04-24 03-54-34,EQ_4,Composant_4,Saint-Lazare,Maintenance
8523,2020-04-27 17-56-28,EQ_5,Composant_2,Gare de Lyon,Warning
8524,2020-01-11 17-35-00,EQ_5,Composant_1,Saint-Lazare,Warning
8525,2020-11-03 22-55-16,EQ_5,Composant_5,Montparnasse,Warning
8526,2020-08-23 04-34-34,EQ_2,Composant_2,Opéra,Warning
8527,2020-09-16 02-38-31,EQ_2,Composant_2,Opéra,Warning
8528,2020-08-14 19-04-43,EQ_2,Composant_3,Saint-Lazare,Maintenance
8529,2020-08-21 07-00-27,EQ_4,Composant_4,Montparnasse,Failure
8530,2020-04-11 21-27-15,EQ_3,Composant_5,Saint-Lazare,Failure
8531,2020-02-17 03-56-52,EQ_2,Composant_1,Gare de Lyon,Warning
8532,2020-02-01 17-42-34,EQ_2,Composant_1,Saint-Lazare,Failure
8533,2020-06-21 17-07-15,EQ_5,Composant_3,Saint-Lazare,Failure
8534,2020-08-24 06-41-30,EQ_1,Composant_2,Montparnasse,Failure
8535,2020-09-05 05-37-12,EQ_4,Composant_4,Montparnasse,Maintenance
8536,2020-11-25 04-03-24,EQ_2,Composant_4,Gare de Lyon,Maintenance
8537,2020-02-07 18-17-46,EQ_2,Composant_2,Montparnasse,Warning
8538,2020-12-18 08-56-06,EQ_5,Composant_2,Montparnasse,Maintenance
8539,2020-02-03 12-15-58,EQ_2,Composant_1,Saint-Lazare,Maintenance
8540,2020-04-16 18-51-53,EQ_4,Composant_4,Saint-Lazare,Failure
8541,2020-07-29 12-27-59,EQ_2,Composant_3,Opéra,Failure
8542,2020-06-14 19-57-04,EQ_4,Composant_4,Opéra,Warning
8543,2020-06-03 01-58-33,EQ_2,Composant_1,Gare de Lyon,Warning
8544,2020-07-21 14-13-31,EQ_5,Composant_5,Opéra,Warning
8545,2020-05-26 01-49-07,EQ_4,Composant_4,Opéra,Warning
8546,2020-03-30 14-02-15,EQ_2,Composant_1,Gare de Lyon,Maintenance
8547,2020-12-09 15-24-36,EQ_2,Composant_3,Saint-Lazare,Maintenance
8548,2020-03-11 08-55-24,EQ_3,Composant_4,Gare de Lyon,Failure
8549,2020-09-11 21-21-05,EQ_2,Composant_4,Opéra,Failure
8550,2020-03-30 12-39-53,EQ_3,Composant_2,Gare de Lyon,Maintenance
8551,2020-03-30 02-31-57,EQ_3,Composant_4,Gare de Lyon,Maintenance
8552,2020-09-28 21-46-49,EQ_1,Composant_1,Opéra,Warning
8553,2020-06-01 03-49-58,EQ_5,Composant_5,Gare de Lyon,Warning
8554,2020-08-02 03-34-13,EQ_3,Composant_1,Opéra,Warning
8555,2020-07-21 15-57-13,EQ_2,Composant_5,Opéra,Warning
8556,2020-08-31 22-54-54,EQ_1,Composant_4,Montparnasse,Failure
8557,2020-05-11 02-40-41,EQ_1,Composant_4,Gare de Lyon,Maintenance
8558,2020-04-11 08-35-20,EQ_3,Composant_3,Montparnasse,Failure
8559,2020-12-26 08-00-00,EQ_3,Composant_1,Opéra,Failure
8560,2020-06-27 00-21-14,EQ_1,Composant_1,Gare de Lyon,Warning
8561,2020-07-13 04-40-51,EQ_4,Composant_3,Opéra,Maintenance
8562,2020-05-22 19-52-51,EQ_2,Composant_4,Opéra,Warning
8563,2020-06-17 13-05-59,EQ_3,Composant_3,Gare de Lyon,Maintenance
8564,2020-03-01 21-26-20,EQ_4,Composant_5,Gare de Lyon,Failure
8565,2020-02-06 01-15-25,EQ_3,Composant_1,Saint-Lazare,Failure
8566,2020-10-09 22-56-17,EQ_1,Composant_3,Gare de Lyon,Maintenance
8567,2020-12-23 15-58-56,EQ_5,Composant_4,Opéra,Warning
8568,2020-08-22 17-12-26,EQ_2,Composant_3,Opéra,Failure
8569,2020-05-31 11-52-22,EQ_4,Composant_4,Opéra,Warning
8570,2020-05-23 22-58-31,EQ_3,Composant_4,Gare de Lyon,Failure
8571,2020-03-24 06-07-29,EQ_3,Composant_1,Opéra,Failure
8572,2020-01-19 11-33-05,EQ_2,Composant_2,Opéra,Maintenance
8573,2020-01-27 07-56-01,EQ_3,Composant_5,Gare de Lyon,Failure
8574,2020-07-14 18-55-36,EQ_2,Composant_3,Gare de Lyon,Warning
8575,2020-05-15 04-55-33,EQ_4,Composant_2,Saint-Lazare,Warning
8576,2020-04-05 23-54-50,EQ_1,Composant_1,Montparnasse,Warning
8577,2020-12-16 01-25-23,EQ_2,Composant_5,Opéra,Failure
8578,2020-11-12 09-12-22,EQ_2,Composant_2,Montparnasse,Warning
8579,2020-12-19 20-52-16,EQ_4,Composant_4,Montparnasse,Warning
8580,2020-06-12 16-50-16,EQ_5,Composant_3,Montparnasse,Warning
8581,2020-03-26 18-07-23,EQ_1,Composant_2,Saint-Lazare,Failure
8582,2020-11-08 23-54-51,EQ_2,Composant_1,Gare de Lyon,Failure
8583,2020-06-16 13-05-35,EQ_5,Composant_4,Opéra,Failure
8584,2020-07-12 14-01-18,EQ_5,Composant_5,Saint-Lazare,Maintenance
8585,2020-10-05 21-30-58,EQ_3,Composant_5,Montparnasse,Failure
8586,2020-08-25 07-04-34,EQ_5,Composant_2,Opéra,Warning
8587,2020-07-07 11-52-20,EQ_4,Composant_4,Saint-Lazare,Warning
8588,2020-12-22 15-29-56,EQ_5,Composant_2,Gare de Lyon,Failure
8589,2020-11-11 09-13-06,EQ_1,Composant_4,Saint-Lazare,Maintenance
8590,2020-06-24 23-13-33,EQ_3,Composant_3,Saint-Lazare,Failure
8591,2020-02-29 23-51-03,EQ_4,Composant_5,Gare de Lyon,Failure
8592,2020-06-29 10-06-54,EQ_4,Composant_1,Montparnasse,Maintenance
8593,2020-09-03 22-20-01,EQ_1,Composant_2,Saint-Lazare,Maintenance
8594,2020-01-31 19-27-17,EQ_5,Composant_2,Saint-Lazare,Warning
8595,2020-03-27 03-14-49,EQ_3,Composant_1,Saint-Lazare,Warning
8596,2020-06-19 14-45-47,EQ_4,Composant_1,Saint-Lazare,Failure
8597,2020-09-22 04-21-46,EQ_2,Composant_3,Montparnasse,Maintenance
8598,2020-07-05 10-37-20,EQ_5,Composant_1,Gare de Lyon,Failure
8599,2020-03-19 05-03-42,EQ_2,Composant_2,Saint-Lazare,Warning
8600,2020-01-15 21-23-57,EQ_5,Composant_1,Montparnasse,Maintenance
8601,2020-10-11 15-44-37,EQ_1,Composant_5,Gare de Lyon,Warning
8602,2020-06-02 22-33-28,EQ_5,Composant_1,Montparnasse,Warning
8603,2020-07-19 02-07-03,EQ_5,Composant_3,Saint-Lazare,Warning
8604,2020-04-07 13-40-12,EQ_2,Composant_5,Saint-Lazare,Maintenance
8605,2020-08-22 21-28-17,EQ_1,Composant_1,Opéra,Maintenance
8606,2020-03-02 14-13-30,EQ_4,Composant_1,Gare de Lyon,Warning
8607,2020-06-27 19-45-31,EQ_1,Composant_3,Montparnasse,Failure
8608,2020-12-22 21-10-38,EQ_2,Composant_5,Gare de Lyon,Failure
8609,2020-12-18 13-29-21,EQ_4,Composant_1,Montparnasse,Warning
8610,2020-09-30 19-20-58,EQ_4,Composant_5,Gare de Lyon,Warning
8611,2020-05-08 23-47-52,EQ_5,Composant_1,Montparnasse,Maintenance
8612,2020-01-07 17-57-03,EQ_3,Composant_4,Gare de Lyon,Warning
8613,2020-02-04 07-01-11,EQ_2,Composant_3,Gare de Lyon,Warning
8614,2020-07-30 11-57-05,EQ_5,Composant_1,Opéra,Warning
8615,2020-12-11 11-57-33,EQ_1,Composant_1,Saint-Lazare,Maintenance
8616,2020-03-04 08-54-53,EQ_2,Composant_4,Saint-Lazare,Maintenance
8617,2020-03-03 14-14-00,EQ_2,Composant_1,Opéra,Maintenance
8618,2020-03-21 20-54-34,EQ_3,Composant_2,Opéra,Failure
8619,2020-12-01 12-34-02,EQ_5,Composant_4,Saint-Lazare,Failure
8620,2020-02-22 20-59-26,EQ_3,Composant_4,Montparnasse,Warning
8621,2020-08-24 12-12-27,EQ_4,Composant_2,Gare de Lyon,Maintenance
8622,2020-06-03 01-09-10,EQ_2,Composant_1,Montparnasse,Warning
8623,2020-10-31 12-17-16,EQ_2,Composant_4,Saint-Lazare,Warning
8624,2020-09-13 09-31-11,EQ_3,Composant_1,Gare de Lyon,Failure
8625,2020-05-09 11-34-01,EQ_1,Composant_2,Montparnasse,Warning
8626,2020-04-09 12-49-32,EQ_4,Composant_1,Montparnasse,Warning
8627,2020-06-14 18-25-48,EQ_3,Composant_4,Opéra,Warning
